id,name,host_id,host_name,host_since,host_location,host_response_time,host_is_superhost,neighbourhood_cleansed,neighbourhood_group,latitude,longitude,room_type,accommodates,price,minimum_nights,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,reviews_per_month,host_location,availability_365
7.37E+17,Cozy and Convenient Lrg 1bd O'Hare Escape,225328993,Ariana,11/12/2018,Unknown,within an hour,f,Norwood Park,,41.98044,-87.80547,Entire home/apt,4,73,3,13,10/23/2022,3/15/2023,4.77,4.77,4.92,4.69,4.85,4.77,4.62,R22000090218,2.64,,128
27260309,Victorian House in Heart of Rogers Park,4337422,Krzysztof,12/6/2012,"Chicago, IL",within an hour,t,Rogers Park,,42.0104,-87.67074,Entire home/apt,6,454,2,26,6/19/2022,3/4/2023,4.96,5,4.96,4.92,5,4.81,4.81,R22000088941,2.85,"Chicago, IL",129
32132618,The Wrigleyville VIP-200 Steps from Wrigley Field,233682638,Chris,1/1/2019,"Tucson, AZ",within an hour,t,Lake View,,41.94726,-87.66039,Entire home/apt,6,249,2,27,4/26/2019,1/3/2023,4.96,4.96,4.96,4.93,4.93,5,4.93,R18000032690,0.57,"Tucson, AZ",129
15355696,Bingham 2/2,374295,Margaret,2/2/2011,"Chicago, IL",within an hour,t,Logan Square,,41.91967,-87.69185,Entire home/apt,6,231,2,89,10/10/2016,11/27/2022,4.88,4.92,4.93,4.98,4.94,4.77,4.75,R17000014471,1.14,"Chicago, IL",129
8.39E+17,Cozy&Spacious Duplex by Wrigley,732200,Florin,6/22/2011,"Toronto, Canada",N/A,f,Lake View,,41.93788423,-87.66723115,Entire home/apt,8,189,2,1,3/12/2023,3/12/2023,5,5,5,5,5,5,5,R23000097375,1,"Toronto, Canada",129
53752029,Cheerful 2-bed/sunroom unit with great location!!!,115673175,Krystian,2/9/2017,"Chicago, IL",within an hour,t,Avondale,,41.9375,-87.71226,Entire home/apt,4,134,2,35,2/16/2022,3/12/2023,4.94,4.83,4.97,4.91,5,4.97,4.86,R23000096336,2.64,"Chicago, IL",129
43311357,Lovely 3 bedroom near Lake Michigan with parking.,152041939,Jaq,9/25/2017,"Chicago, IL",within an hour,f,Woodlawn,,41.77846,-87.59153,Entire home/apt,8,121,3,3,11/21/2022,12/16/2022,4.67,4.67,5,4.67,5,4.67,5,R22000092417,0.76,"Chicago, IL",129
7.25E+17,Cozy & Quiet Hideaway in Lincoln Square,481152110,Cody,9/26/2022,Unknown,within an hour,f,Lincoln Square,,41.96885996,-87.68621509,Entire home/apt,2,79,3,3,2/19/2023,3/14/2023,5,5,5,5,5,5,5,R23000096433,3,,129
16757056,Heart of Chicago 2BD + Parking,32137398,Gaby,4/28/2015,"Chicago, IL",within a few hours,f,Lower West Side,,41.84656,-87.68345,Entire home/apt,5,70,2,173,2/8/2017,3/13/2023,4.76,4.88,4.84,4.9,4.95,4.62,4.86,R21000073302,2.33,"Chicago, IL",129
53607832,Uplifting Studio Apartment in Belmont,420690384,Hanzel And Reese,8/29/2021,Unknown,within an hour,f,Lake View,,41.9387,-87.65277,Entire home/apt,2,54,1,46,12/29/2021,3/12/2023,4.96,4.98,4.89,4.93,5,5,4.85,R22000091433,3.09,,129
46242944,Private room with en-suite bath near DT Chicago!,13603017,Teddy,3/27/2014,"Chicago, IL",within a day,f,Near West Side,,41.88294,-87.68371,Private room,1,50,14,15,2/28/2021,9/28/2022,5,5,5,5,5,4.53,4.87,R21000060727,0.6,"Chicago, IL",129
258253,Studio Apartment Unit 4,1358243,June,11/1/2011,"Chicago, IL",within a day,t,West Ridge,,42.0076,-87.6825,Entire home/apt,1,48,33,29,12/10/2011,10/1/2022,4.9,5,4.89,5,5,4.81,4.96,398144   Chicago:   R190000050938,0.21,"Chicago, IL",129
30365762,Cozy Nest in Chicago's Vibrant Lincoln Square,74620805,Almir And Majda,5/29/2016,"Chicago, IL",within an hour,t,Lincoln Square,,41.96746,-87.68515,Entire home/apt,5,216,3,99,12/9/2018,3/15/2023,4.92,4.94,4.94,4.93,4.95,4.95,4.83,R19000046358,1.9,"Chicago, IL",130
7.62E+17,Affordable 2-Bedroom on Wabash,83796256,MGM Properties,7/14/2016,"Simi Valley, CA",within an hour,f,Loop,,41.87174,-87.62632,Entire home/apt,6,184,2,4,2/12/2023,3/15/2023,4.75,5,4.5,4.75,4.75,5,5,R21000061009,3.33,"Simi Valley, CA",130
41432840,Exquisite Room Pvt Bath in Immaculate Home,16946647,Gerard,6/18/2014,"Chicago, IL",within an hour,t,Edgewater,,41.98942184,-87.66175079,Private room,2,136,2,41,2/18/2020,11/24/2022,5,5,5,5,5,5,5,R21000062555,1.09,"Chicago, IL",130
7.01E+17,Cozy & Bright Townhome near O’hare -Self Check In-,165285023,Sarah And Marko,1/1/2018,"Chicago, IL",within an hour,t,Montclare,,41.93291,-87.7927,Entire home/apt,6,118,2,17,9/5/2022,2/21/2023,4.94,5,5,5,5,4.88,4.94,R22000082827,2.6,"Chicago, IL",130
15496152,Augusta's Garden | Noble Square | Wicker Park,45828803,Heather + JP,10/5/2015,"Chicago, IL",within an hour,t,West Town,,41.90085,-87.66334,Entire home/apt,3,112,2,269,11/6/2016,3/13/2023,4.97,4.99,4.99,4.98,4.97,4.92,4.9,R18000035519,3.47,"Chicago, IL",130
45328855,Bienvenu Chez Moi,202385826,Mouna,7/14/2018,"Chicago, IL",within an hour,t,North Center,,41.93825,-87.68796,Entire home/apt,3,101,2,60,6/17/2021,10/7/2022,4.82,4.87,4.88,4.92,4.97,4.78,4.85,R20000058342,2.81,"Chicago, IL",130
23628273,Cozy space in Lincoln Square,28531511,Melissa,3/1/2015,"Chicago, IL",within an hour,t,Lincoln Square,,41.97049,-87.69239,Entire home/apt,4,78,2,87,5/19/2019,2/20/2023,4.9,4.93,4.95,4.99,4.99,4.93,4.82,R19000040367,1.86,"Chicago, IL",130
6.65E+17,Stunning Newly Remodeled Studio Apt in Lakeview,458968716,Luanne,5/13/2022,"Chicago, IL",within an hour,f,Lake View,,41.93775,-87.64391,Entire home/apt,2,55,1,32,8/16/2022,3/5/2023,4.94,5,4.97,4.84,4.97,4.94,4.88,R23000097452,4.44,"Chicago, IL",130
20306736,Spacious private bedroom/bathroom available 1 bed,48027087,Jacqueline,11/2/2015,"Chicago, IL",within a day,t,West Ridge,,42.00834,-87.6903,Private room,2,54,4,30,6/13/2019,10/11/2022,4.97,4.97,4.97,4.97,4.97,4.93,4.97,R22000082895,0.65,"Chicago, IL",130
38556126,12- Midway Pershing Inn 2 beds Private Room,34191427,Sonia,5/25/2015,"Chicago, IL",within an hour,f,Brighton Park,,41.82198,-87.695,Private room,3,41,32,13,10/4/2019,6/1/2022,4.54,5,4.46,5,5,4.77,4.46,pending,0.31,"Chicago, IL",130
53381319,Dakota Gal Digs | The Village Inn,195799805,Julie Ann,6/15/2018,"Chicago, IL",within an hour,t,Lincoln Park,,41.92139,-87.65354,Entire home/apt,8,285,2,31,12/18/2021,3/5/2023,4.97,5,4.84,4.87,5,5,4.81,R21000072999,2.04,"Chicago, IL",131
39809637,Lincoln Park Light-Filled Loft,89891209,Amy,8/14/2016,"Chicago, IL",within an hour,t,Lincoln Park,,41.92037,-87.65383,Entire home/apt,4,223,2,131,11/18/2019,1/30/2023,4.96,4.99,4.95,4.99,4.98,4.97,4.87,R21000060799,3.23,"Chicago, IL",131
45099241,Discover Chicago from a Modern Apartment,2069798,Afsha,4/4/2012,"Chicago, IL",within an hour,t,Logan Square,,41.91471,-87.71236,Entire home/apt,5,146,3,63,8/29/2020,3/15/2023,4.9,5,4.94,5,5,4.81,4.86,R20000054738,2.03,"Chicago, IL",131
46725082,NaturalLite Urban Spacious 3BD 2nd FL-420 Friendly,48654948,Margery,11/10/2015,"Miami, FL",within an hour,f,South Shore,,41.76047,-87.59092,Entire home/apt,8,120,1,73,12/31/2020,3/12/2023,4.6,4.68,4.52,4.75,4.86,4.37,4.51,R22000077391,2.71,"Miami, FL",131
50872121,Spacious 2BR Apt in Lakeview near Restaurants,166918192,Brad & Sara,1/10/2018,"Chicago, IL",within an hour,f,Lake View,,41.93447,-87.64263,Entire home/apt,4,68,1,52,7/23/2021,3/12/2023,4.65,4.77,4.81,4.94,4.96,4.96,4.67,R21000062174,2.58,"Chicago, IL",131
27133454,Private Room w/ Queen Bed in West Loop Chicago,66944232,Arun,4/12/2016,"Chicago, IL",within an hour,f,Near West Side,,41.88179,-87.6811,Private room,2,37,1,54,4/26/2019,3/5/2023,4.8,4.94,4.89,4.96,4.93,4.85,4.78,R22000090286,1.14,"Chicago, IL",131
16630783,Bright Sunny Private/Guest Bedroom. Females Only.,2498168,Prema,5/30/2012,"Chicago, IL",within a few hours,t,Jefferson Park,,41.97303,-87.77702,Private room,1,28,32,13,8/26/2017,11/24/2022,4.85,4.92,4.92,5,5,4.92,4.77,R17000017841,0.19,"Chicago, IL",131
7.01E+17,Safe Haven - Feels like your own place,138987568,Yelitza,7/6/2017,"Chicago, IL",N/A,f,Greater Grand Crossing,,41.7540293,-87.6185801,Private room,2,23,1,5,9/14/2022,10/31/2022,4.2,4.6,5,4.6,4.8,4,4.4,R22000086273,0.8,"Chicago, IL",131
48087457,Stunning 2 Story Wicker Park Condo | Parking+Patio,30108978,Sachin,3/27/2015,"Chicago, IL",within an hour,f,West Town,,41.90164,-87.67239,Entire home/apt,10,390,3,47,4/24/2021,2/5/2023,4.64,4.66,4.72,4.74,4.51,4.87,4.62,R22000080427,2.03,"Chicago, IL",132
7.82E+17,Downtown Luxury Condo,345565701,Kay,5/6/2020,"Chicago, IL",within a few hours,f,Near North Side,,41.89052,-87.62296,Entire home/apt,2,212,2,1,1/9/2023,1/9/2023,4,5,5,5,5,5,4,R22000094234,0.43,"Chicago, IL",132
18077204,The Upscale Getaway Near Downtown,8094939,Alex,8/11/2013,"Chicago, IL",within an hour,t,Near West Side,,41.87266,-87.68245,Entire home/apt,6,148,2,193,5/13/2017,3/8/2023,4.93,4.95,4.89,4.83,4.91,4.82,4.86,R18000023713,2.71,"Chicago, IL",132
6.81E+17,LARGE 3 Bed Condo minutes from Downtown,162974390,Nita,12/17/2017,"Chicago, IL",within an hour,t,Grand Boulevard,,41.8182195,-87.6155139,Entire home/apt,6,136,3,14,9/5/2022,3/8/2023,5,4.93,4.93,4.86,5,4.79,4.93,R22000087974,2.14,"Chicago, IL",132
39805358,Heart of Wicker Park! Location. Walk to Everything,10837582,Dw,12/27/2013,"Chicago, IL",within an hour,t,West Town,,41.90716,-87.67468,Entire home/apt,6,135,3,87,11/10/2019,3/14/2023,4.75,4.8,4.82,4.92,4.97,4.85,4.74,R19000050618,2.13,"Chicago, IL",132
39105279,★ Lincoln Square Gem | Modern 1BR | Steps to CTA ★,13805053,Jason & Ana,4/2/2014,"Chicago, IL",within an hour,t,North Center,,41.96083,-87.69168,Entire home/apt,2,110,6,35,11/17/2019,3/9/2023,5,5,4.91,5,4.97,5,4.94,R22000076372,0.86,"Chicago, IL",132
7.93E+17,Newly Remodeled Spacious & Cozy 3Bed/2Bath,409108758,Matteo,6/25/2021,"Chicago, IL",within an hour,f,North Lawndale,,41.85571688,-87.7045887,Entire home/apt,8,108,6,2,1/8/2023,2/9/2023,5,5,5,5,5,5,5,R22000093612,0.85,"Chicago, IL",132
50011418,BRAND NEW Garden Unit Close to Downtown,52723807,Rhonda,12/30/2015,Unknown,within an hour,t,Grand Boulevard,,41.81885,-87.61365,Entire home/apt,2,108,4,12,3/14/2022,10/18/2022,4.92,5,5,4.83,4.92,4.67,4.67,R21000062429,0.97,,132
5.58E+17,"New apt. Spacious,  with private entrance.",363929848,Menachem,8/23/2020,"Chicago, IL",within an hour,t,West Ridge,,42.01473,-87.70662,Entire home/apt,4,89,1,25,4/4/2022,3/9/2023,4.92,4.96,4.92,4.96,4.8,4.8,4.8,R22000079497,2.14,"Chicago, IL",132
5.60E+17,University Of Chicago Lux Pad 10 mins to Downtown,48717947,Stacy,11/10/2015,"Miami, FL",within an hour,f,Washington Park,,41.78627,-87.6193,Entire home/apt,6,89,1,58,2/18/2022,3/17/2023,4.12,4.05,4.09,3.97,4.19,3.81,4.14,R20000051921,4.41,"Miami, FL",132
52954257,Trendy West Town Flat - 2 bed / 1.5 bath w parking,89891209,Amy,8/14/2016,"Chicago, IL",within an hour,t,West Town,,41.89605,-87.67311,Entire home/apt,5,224,2,32,11/7/2021,3/12/2023,5,5,4.97,5,5,5,4.91,R21000072037,1.93,"Chicago, IL",133
53470340,SUNSHINY 3 BEDROOM CONDO WITH ROOFTOP,366278723,Erica,9/6/2020,Unknown,within an hour,t,Garfield Ridge,,41.79274,-87.78507,Entire home/apt,8,214,2,25,12/27/2021,11/28/2022,4.76,4.72,4.84,4.84,4.72,4.76,4.84,R21000075277,1.67,,133
53028488,WrigleyField/ LoganSquare,429277939,Paula,10/27/2021,Unknown,within an hour,t,Avondale,,41.93843,-87.70372,Entire home/apt,6,145,2,18,1/3/2022,3/12/2023,4.94,4.89,5,5,4.94,4.83,4.89,R21000073646,1.22,,133
23593143,CT's Art BNB in West Town's Gallery Row,176397025,Sara,3/3/2018,"Chicago, IL",within a few hours,t,West Town,,41.89629,-87.67131,Entire home/apt,4,135,2,94,3/25/2018,2/19/2023,4.94,4.95,4.86,4.98,4.97,4.95,4.87,R21000074675,1.55,"Chicago, IL",133
43805412,Cozy Garden Oasis In Logan Square,152478905,Zac,9/28/2017,"Chicago, IL",within an hour,t,Logan Square,,41.92125,-87.70309,Entire home/apt,4,130,1,36,5/24/2021,3/18/2023,4.75,4.81,4.69,4.86,4.92,4.81,4.75,R19000050330,1.62,"Chicago, IL",133
6634916,Rooms in Vintage-Style Lincoln Square Condominium,34473759,Kerry,5/28/2015,"Chicago, IL",within an hour,t,Lincoln Square,,41.97186,-87.69521,Private room,3,88,2,161,9/21/2015,11/26/2022,4.98,4.96,5,5,5,4.93,4.95,R20000054147,1.76,"Chicago, IL",133
21359071,DOWNTOWN STUDIO BY RUSH STREET -GOLD COAST CENTER,154630260,Ody,10/15/2017,"Chicago, IL",within an hour,f,Near North Side,,41.90114,-87.62405,Entire home/apt,2,79,32,114,10/20/2017,10/1/2022,4.66,4.76,4.43,4.76,4.88,4.91,4.65,City registration pending,1.73,"Chicago, IL",133
6.25E+17,Private room in Logan Square. Queen Bed & Desk.,426889704,Darren,10/11/2021,"Chicago, IL",within an hour,f,Avondale,,41.93463,-87.70906,Private room,2,30,2,7,11/27/2022,3/9/2023,4.29,4.43,4.29,4.29,4.14,4.43,4.43,R22000093034,1.86,"Chicago, IL",133
48645918,Lincoln Park - DePaul House w/Patio Free Parking,392429577,Val,3/13/2021,"Chicago, IL",within an hour,t,Lincoln Park,,41.92585,-87.65445,Entire home/apt,6,219,2,88,3/21/2021,2/20/2023,4.81,4.82,4.84,4.97,5,4.92,4.66,R21000064682,3.62,"Chicago, IL",134
34340162,Trendy Wicker Park Loft with Parking!,259214058,George,5/1/2019,"Chicago, IL",within an hour,t,West Town,,41.9099,-87.66682,Entire home/apt,6,204,3,144,5/13/2019,2/26/2023,4.96,4.97,4.93,4.95,4.93,4.86,4.92,R20000056239,3.07,"Chicago, IL",134
5.60E+17,Lovely 2 bedrooms in Chinatown & McCormick,312454617,Kimfatt,11/26/2019,"Chicago, IL",within an hour,t,Armour Square,,41.85318,-87.63198,Entire home/apt,4,200,1,30,3/26/2022,12/17/2022,4.83,4.87,4.9,4.93,4.97,4.9,4.8,R22000078204,2.51,"Chicago, IL",134
41662832,Grand 2 bedroom near UofC 300MBPS,263280054,More Space,5/21/2019,Unknown,within an hour,t,Woodlawn,,41.77491,-87.60282,Entire home/apt,6,144,2,70,2/17/2020,2/27/2023,4.71,4.83,4.63,4.89,4.96,4.54,4.69,R21000075663,1.86,,134
52055960,Spacious private room near Central Park Pink Line,7165902,Robert,6/28/2013,"Chicago, IL",N/A,t,North Lawndale,,41.85431,-87.71542,Private room,2,110,3,9,9/13/2021,9/19/2022,4.89,5,4.89,5,5,5,4.89,R19000047702,0.49,"Chicago, IL",134
32171132,Condo close to wicker park/Ukranian village,4478538,Abhineyt,12/23/2012,"Chicago, IL",within an hour,f,West Town,,41.89761,-87.69099,Entire home/apt,6,96,2,134,2/17/2019,2/25/2023,4.54,4.6,4.43,4.83,4.81,4.77,4.54,R22000094842,2.69,"Chicago, IL",134
8.26E+17,West Ridge 1 bed Garden apartment,330850700,Samson,1/26/2020,Unknown,within an hour,f,West Ridge,,41.99956882,-87.68755399,Entire home/apt,3,95,2,1,2/26/2023,2/26/2023,5,5,5,5,5,4,5,R22000087995,1,,134
50362813,A Spacious townhouse 2 bedrooms 3 beds 2 Bathrooms,136940279,Didi,6/25/2017,Unknown,within an hour,t,Near West Side,,41.86978,-87.68267,Entire home/apt,4,90,32,13,8/2/2021,10/8/2022,4.85,5,4.54,5,5,4.85,4.69,City registration pending,0.66,,134
23503260,“Wrigleyville” 75 yards from Wrigley Field,130968209,Carlos,5/18/2017,"Chicago, IL",within an hour,f,Lake View,,41.94989,-87.65431,Entire home/apt,12,449,2,298,3/18/2018,3/12/2023,4.93,4.93,4.9,4.95,4.97,4.98,4.9,R22000079782,4.89,"Chicago, IL",135
7.35E+17,*Elite Downtown Getaway Near Everything*,361968698,Amy,8/12/2020,Unknown,within an hour,t,Near South Side,,41.8603,-87.62305,Entire home/apt,4,250,2,6,10/26/2022,12/16/2022,4.67,4.67,4.83,4.67,5,4.83,4.5,R22000081773,1.24,,135
32639509,Great Location & Bright 2BR+2BA | Mapletree Suites,245080472,Darshan,2/24/2019,"Chicago, IL",within an hour,t,Near West Side,,41.87798,-87.65929,Entire home/apt,5,182,2,96,3/15/2019,3/5/2023,4.99,4.99,4.98,5,5,4.94,4.93,R19000038967,1.96,"Chicago, IL",135
45515581,Chicago Themed Garden Unit - Historic Bronzeville,19541995,Kendal,8/6/2014,"Chicago, IL",within an hour,t,Douglas,,41.83037,-87.61904,Entire home/apt,2,115,3,64,10/25/2020,12/29/2022,4.92,4.98,4.91,4.92,4.98,4.77,4.89,R22000094327,2.19,"Chicago, IL",135
52843682,Spacious 2 BR/1 BA Logan Sq,232007535,Madison,12/22/2018,"Chicago, IL",within an hour,f,Avondale,,41.93503,-87.70124,Entire home/apt,6,107,3,27,10/24/2021,2/26/2023,4.56,4.67,4.33,4.85,4.89,4.96,4.67,R21000072034,1.58,"Chicago, IL",135
1663673,iKlektik House // Cardinal,8813383,Mindy + Tony,9/13/2013,"Chicago, IL",within an hour,t,West Town,,41.89322,-87.68572,Entire home/apt,4,107,2,361,1/17/2014,2/25/2023,4.89,4.94,4.93,4.92,4.9,4.75,4.8,R22000090635,3.23,"Chicago, IL",135
19586298,The Grotto of Logan Square,28354664,Benjamin,2/25/2015,"Chicago, IL",within an hour,t,Logan Square,,41.92998,-87.69981,Entire home/apt,2,94,2,321,7/2/2017,2/19/2023,4.89,4.96,4.85,4.96,4.95,4.94,4.86,R21000073704,4.61,"Chicago, IL",135
7.68E+17,Lakeview 2BR Apt w/ Spacious & Equipped Kitchen,356154157,Jessie,7/13/2020,Unknown,within an hour,f,Lake View,,41.93473,-87.65384,Entire home/apt,4,63,1,6,12/9/2022,3/7/2023,4.83,4.67,5,5,5,4.67,4.67,R21000062171,1.78,,135
13859218,Chicago’s Best- Lincoln Park-Close to Everything,81884236,Dany,7/5/2016,Unknown,within an hour,f,Lincoln Park,,41.92313,-87.64086,Private room,2,52,1,149,7/16/2016,3/5/2023,4.61,4.81,4.52,4.88,4.87,4.94,4.67,R17000013059,1.83,,135
6.28E+17,Fantastic Home in Wicker Park,23090887,Lisa,10/28/2014,"Chicago, IL",within an hour,t,Logan Square,,41.91544,-87.6747,Entire home/apt,15,598,2,33,6/29/2022,3/12/2023,4.97,5,4.88,5,5,5,4.94,R22000080568,3.75,"Chicago, IL",136
7.83E+17,Luxury Cabin in Lakeview,23973552,Damani,11/20/2014,"Philadelphia, PA",within an hour,f,Lake View,,41.93490581,-87.64593285,Entire home/apt,13,569,2,4,2/19/2023,3/12/2023,5,5,5,4.75,5,5,4.75,R22000094618,4,"Philadelphia, PA",136
7.40E+17,Spacious & Modern 4BR Near Downtown and Night-Life,157235585,Abia,11/3/2017,"Chicago, IL",within an hour,t,Humboldt Park,,41.9098,-87.71447,Entire home/apt,8,165,2,21,10/31/2022,3/7/2023,4.95,4.86,4.86,4.9,4.95,4.71,5,2841372,4.5,"Chicago, IL",136
22470517,Spacious and Cozy Logan Square Apartment,16293823,Charles,6/2/2014,"Chicago, IL",within an hour,t,Logan Square,,41.9182471,-87.71300395,Entire home/apt,6,135,2,183,1/2/2019,3/15/2023,4.94,4.95,4.95,4.97,4.93,4.85,4.85,R19000043900,3.57,"Chicago, IL",136
48242497,Modern SW Facing Two Bed In The  Heart Of Downtown,387275497,Mary Jo,2/4/2021,Unknown,within a few hours,t,Near North Side,,41.89525,-87.62664,Entire home/apt,3,130,32,7,8/26/2021,10/2/2022,5,5,4.86,5,4.86,5,4.71,City registration pending,0.37,,136
50127381,Spacious 2 bedroom/2 bathroom apartment w/ parking,8852597,Hector,9/15/2013,"Chicago, IL",within an hour,f,Logan Square,,41.91644,-87.68374,Entire home/apt,6,130,2,66,7/16/2021,2/19/2023,4.61,4.76,4.62,4.94,4.85,4.89,4.68,R21000061821,3.24,"Chicago, IL",136
51968837,Bright & Spacious 4BD Condo w/ In-unit Laundry,300930607,Mne,10/8/2019,"Chicago, IL",within an hour,f,West Town,,41.90663656,-87.66651113,Entire home/apt,8,126,2,17,11/14/2021,12/20/2022,3.71,3.88,3.82,4.71,4.82,4.41,3.82,R22000095080,1.04,"Chicago, IL",136
54096491,NEW Modern 2BRD apartment| 5min to McCormick Place,194193753,Asta,6/7/2018,"Chicago, IL",N/A,f,Douglas,,41.83469,-87.62042,Entire home/apt,4,115,2,55,3/9/2022,3/12/2023,4.89,4.93,4.96,4.91,4.96,4.78,4.69,R22000076233,4.39,"Chicago, IL",136
54113319,Charming|Comfortable|1BR|Lincoln Square,96730613,Demitri,9/25/2016,"Chicago, IL",within an hour,t,Lincoln Square,,41.96454484,-87.69017533,Entire home/apt,2,103,2,60,2/20/2022,3/7/2023,4.87,4.97,4.8,4.9,4.93,4.92,4.78,R23000098641,4.58,"Chicago, IL",136
19018717,Cozy apartment in quiet residential area,92534777,Ria,8/29/2016,"Chicago, IL",within an hour,t,Bridgeport,,41.83495,-87.65556,Entire home/apt,4,100,2,292,6/3/2017,12/26/2022,4.95,4.97,4.97,4.98,5,4.78,4.88,R17000015655,4.14,"Chicago, IL",136
20756430,"Pet-friendly, entire 3 BR in Hot Logan Square!",45239294,Cherie,9/27/2015,Unknown,within an hour,f,West Town,,41.91237,-87.69812,Entire home/apt,6,99,32,34,9/11/2017,4/21/2022,4.41,4.53,4.29,4.65,4.68,4.74,4.53,City registration pending,0.51,,136
6.10E+17,"Cozy 2BR, Own Entrance, Gated Free Parking Spot",122708855,Kim And Alvaro,3/26/2017,"Chicago, IL",within an hour,t,Hermosa,,41.92736,-87.73217,Entire home/apt,4,92,2,16,9/26/2022,12/30/2022,4.94,4.94,5,5,5,4.88,5,R22000081122,2.74,"Chicago, IL",136
46874139,The Corner Garden Place,272738333,Siow Mei,7/1/2019,"Chicago, IL",within an hour,f,Rogers Park,,42.01208,-87.68072,Entire home/apt,6,90,28,28,1/2/2021,1/7/2023,4.71,4.79,4.82,4.79,4.79,4.82,4.82,City registration pending,1.04,"Chicago, IL",136
9588999,City Chickens Studio,49632406,Jeannette,11/22/2015,"Chicago, IL",within an hour,f,Logan Square,,41.91672906,-87.68841058,Private room,2,84,2,10,1/12/2023,3/13/2023,5,5,5,4.9,5,5,5,R22000095237,4.48,"Chicago, IL",136
3053081,Relaxed Bucktown/Wicker Park 1B Apt,1368870,Paul,11/4/2011,"Chicago, IL",within an hour,f,Logan Square,,41.91571,-87.67449,Entire home/apt,3,78,2,437,5/23/2014,3/16/2023,4.83,4.85,4.79,4.98,4.98,4.98,4.83,R22000090195,4.07,"Chicago, IL",136
27467936,1 Bedroom Apartment by McCormick Place & Chinatown,129327646,Roger,5/7/2017,"Chicago, IL",within an hour,f,Bridgeport,,41.84349,-87.63851,Entire home/apt,2,64,2,225,8/5/2018,2/19/2023,4.53,4.76,4.61,4.79,4.91,4.63,4.63,R18000027234,4,"Chicago, IL",136
50053322,Perfect Private Getaway in Perfect Pilsen,8670834,Dan,9/6/2013,"Chicago, IL",within an hour,t,Lower West Side,,41.85225,-87.67791,Entire home/apt,2,62,2,81,8/11/2021,12/18/2022,4.81,4.9,4.83,4.98,4.94,4.8,4.74,R22000076979,4.15,"Chicago, IL",136
10090801,Explore Chicago and Lake Michigan from a Light-Filled House,40152265,Amy & John,7/31/2015,"Chicago, IL",within an hour,t,Edgewater,,41.97671,-87.65919,Entire home/apt,12,850,3,44,12/30/2015,10/16/2022,5,5,5,5,5,4.96,4.92,2528799,0.5,"Chicago, IL",137
11923150,Safest Area dplx-brewery district close to Wrigley,34130188,Damoon,5/24/2015,"Chicago, IL",within an hour,t,North Center,,41.95288,-87.67429,Entire home/apt,8,507,3,344,5/6/2016,11/20/2022,4.9,4.92,4.83,4.98,4.99,4.9,4.81,R20000054177,4.11,"Chicago, IL",137
47052817,Gritty Chic River North + ACME Hotel,176229376,Acme,3/2/2018,Unknown,within an hour,t,Near North Side,,41.89141,-87.62828,Private room,2,229,1,82,1/1/2021,10/25/2022,4.79,4.85,4.77,4.95,4.85,4.96,4.77,2205899,3.04,,137
46940233,Gritty Chic River North ** ACME hotel,176229376,Acme,3/2/2018,Unknown,within an hour,t,Near North Side,,41.892509,-87.616173,Private room,2,229,1,85,2/15/2021,1/29/2023,4.69,4.74,4.79,4.78,4.67,4.92,4.67,2205899,3.34,,137
24222166,Gritty Chic River North + ACME Hotel,176229376,Acme,3/2/2018,Unknown,within an hour,t,Near North Side,,41.892208,-87.627495,Private room,2,229,1,192,4/23/2018,1/29/2023,4.73,4.78,4.81,4.85,4.77,4.9,4.71,2205899,3.21,,137
46921387,Modern 1 bedroom w/ luxury amenities in the Loop,377995844,Anne,12/2/2020,"Houston, TX",within an hour,f,Loop,,41.88453,-87.63541,Entire home/apt,3,171,3,82,1/9/2021,2/14/2023,4.66,4.67,4.71,4.78,4.65,4.83,4.62,R21000060505,3.08,"Houston, TX",137
27584585,Great location! Spacious and stylish residence!,58868732,Jake,2/15/2016,"Chicago, IL",within an hour,f,Lake View,,41.94259,-87.6487,Entire home/apt,10,152,2,152,8/23/2018,2/27/2023,4.67,4.78,4.63,4.93,4.86,4.88,4.74,R21000075717,2.73,"Chicago, IL",137
